Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
149.1806948184967,45.0,-2.6340080608579655,21.981,14.0,15.332858085632324,42.365991939142035
149.3819453716278,45.0,-3.0293841627359157,22.076,14.0,14.733716011047363,41.970615837264084
149.58317017555237,45.0,-3.302695811033473,22.052,14.0,13.989933967590332,41.69730418896653
149.78467059135437,45.0,-3.442568804763205,21.915,14.0,13.56722640991211,41.557431195236795
149.98617148399353,45.0,-0.2428659528922239,21.915,15.757134047107776,13.56722640991211,44.757134047107776
150.18797326087952,45.0,-0.27129402662817625,21.678,15.728705973371824,13.004440307617188,44.728705973371824
150.38949394226074,45.0,-0.26590425498950054,21.351,15.7340957450105,12.787628173828125,44.7340957450105
150.59109044075012,45.0,-0.5816008928099521,20.945,15.418399107190048,13.568492889404297,44.41839910719005
150.79231977462769,45.0,2.6179013574856924,20.945,18.617901357485692,13.568492889404297,47.61790135748569
150.9935600757599,45.0,1.8807398669055502,20.513,17.88073986690555,14.60213851928711,46.88073986690555
151.19515895843506,45.0,0.8103379009883156,20.148,16.810337900988316,16.110340118408203,45.810337900988316
151.396338224411,45.0,-0.48313293965891546,19.924,15.516867060341085,16.89829444885254,44.516867060341085
151.59769558906555,45.0,-1.9326485259221542,19.864,14.067351474077846,17.80664825439453,43.067351474077846
151.79991459846497,45.0,1.2666738886978308,19.864,17.26667388869783,17.80664825439453,46.26667388869783
152.0009422302246,45.0,-0.17258023556975388,19.954,15.827419764430246,18.00951385498047,44.827419764430246
152.2022500038147,45.0,-2.945447192788812,20.134,14.0,17.422773361206055,42.05455280721119
152.40369415283203,45.0,-3.885113331472212,20.339,14.0,16.8067569732666,41.11488666852779
152.60469269752502,45.0,-0.6855022400163975,20.339,15.314497759983603,16.8067569732666,44.3144977599836
152.80594992637634,45.0,-1.4028808115903786,20.515,14.597119188409621,15.81855583190918,43.59711918840962
153.00729513168335,45.0,-1.9090991043456214,20.624,14.090900895654379,15.138036727905273,43.09090089565438
153.20831298828125,45.0,-2.259840584403797,20.645,14.0,14.272560119628906,42.7401594155962
153.4094889163971,45.0,0.9398573676125181,20.645,16.939857367612518,14.272560119628906,45.93985736761252
153.61068439483643,45.0,0.7112731898358717,20.577,16.71127318983587,13.80352783203125,45.71127318983587
153.8118987083435,45.0,0.6158436359853567,20.416,16.615843635985357,13.158209800720215,45.61584363598536
154.01310062408447,45.0,0.45385940192389285,20.169,16.453859401923893,13.137649536132812,45.45385940192389
154.2141261100769,45.0,-0.09643833945302305,19.865,15.903561660546977,14.21342945098877,44.90356166054698
154.4151713848114,45.0,3.103263285775398,19.865,19.103263285775398,14.21342945098877,48.1032632857754
154.61651825904846,45.0,2.1646313553517373,19.567,18.164631355351737,15.236778259277344,47.16463135535174
154.81769704818726,45.0,1.015199449511286,19.36,17.015199449511286,16.4334716796875,46.015199449511286
155.01953673362732,45.0,-0.3338548502583407,19.285,15.66614514974166,17.13869285583496,44.66614514974166
155.22058129310608,45.0,2.865845589503266,19.285,18.865845589503266,17.13869285583496,47.865845589503266
155.42208218574524,45.0,-0.3157927743021318,19.353,15.684207225697868,18.074207305908203,44.68420722569787
155.62403106689453,45.0,-1.8528413300177533,19.549,14.147158669982247,18.26594352722168,43.14715866998225
155.82516288757324,45.0,-3.289835939119982,19.829,14.0,18.07759666442871,41.71016406088002
156.02632689476013,45.0,-4.560223751112645,20.148,14.0,17.749874114990234,40.439776248887355
156.22773838043213,45.0,-1.3607387018138084,20.148,14.639261298186192,17.749874114990234,43.63926129818619
156.42904114723206,45.0,-2.3539776401697665,20.443,14.0,16.780073165893555,42.64602235983023
156.6310224533081,45.0,-3.09257637941608,20.675,14.0,16.03986358642578,41.90742362058392
156.83216738700867,45.0,-3.5988166788801763,20.816,14.0,14.967362403869629,41.401183321119824
157.0335009098053,45.0,-0.39937101269256914,20.816,15.60062898730743,14.967362403869629,44.60062898730743
