time,throttle,ax,ay,az
6.677650451660156,0.4020711816535024,0.3866011235469994,-0.00980665,-9.914523149999999
6.699354648590088,0.4061673532683146,0.45483349619229946,-0.00980665,-9.953749749999998
6.719420909881592,0.40995628729150113,0.5260492815730695,-0.00980665,-9.99297635
6.744656801223755,0.41472005917726784,0.5979888084157625,-0.00980665,-10.0420096
6.765350341796875,0.41862210113770987,0.6695990375741863,-0.00980665,-10.0812362
6.787779092788696,0.4228436036747724,0.7438548938167677,-0.00980665,-10.120462799999999
6.809970140457153,0.4270091090595759,0.817549819435091,-0.00980665,-10.16949605
6.8471763134002686,0.43395860713646595,0.8868172474915819,-0.00980665,-10.20872265
6.857752084732056,0.4359242503563965,0.9628872427424238,-0.00980665,-10.24794925
6.878186225891113,0.4397077269842232,1.0450795484681814,-0.00980665,-10.2969825
6.898762941360474,0.4434960442995456,1.1229752836213633,-0.00980665,-10.34601575
6.918853759765625,0.4471714071956122,1.200926765259227,-0.00980665,-10.395048999999998
6.940443754196167,0.45109219634401626,1.2779477537333044,-0.00980665,-10.4342756
6.961341857910156,0.4548559646437717,1.355111963359974,-0.00980665,-10.48330885
6.98251485824585,0.4586347840562391,1.4314244070239766,-0.00980665,-10.5323421
7.004608631134033,0.46253773342132953,1.505989596321579,-0.00980665,-10.58137535
7.0254364013671875,0.4661764345132121,1.577020926689421,-0.00980665,-10.630408599999999
7.04555082321167,0.4696503892187326,1.650755774020479,-0.00980665,-10.67944185
7.066229820251465,0.4731780438543737,1.7239817916184312,-0.00980665,-10.728475099999999
7.085899829864502,0.47648986699579365,1.794788532456588,-0.00980665,-10.7677017
7.107178211212158,0.48002173422907707,1.865379254210929,-0.00980665,-10.81673495
7.128069877624512,0.483435296502223,1.9338142287898363,-0.00980665,-10.865768199999998
7.149913311004639,0.4869439861536758,2.0022703609108525,-0.00980665,-10.914801449999999
7.171114921569824,0.4902875953288522,2.067803539819767,-0.00980665,-10.9638347
7.193113088607788,0.49368918546197527,2.1316867258377905,-0.00980665,-11.01286795
7.213335037231445,0.496752665289381,2.195065583254012,-0.00980665,-11.05209455
7.2338502407073975,0.49979588950061427,2.2560292149286107,-0.00980665,-11.1011278
7.2544355392456055,0.5027815175379515,2.31481914343575,-0.00980665,-11.15016105
7.274663686752319,0.5056465772046259,2.3716527390921747,-0.00980665,-11.199194299999998
7.2962868213653564,0.5086311759984604,2.426725635182957,-0.00980665,-11.2384209
7.315171957015991,0.5111697234157299,2.4792332366646614,-0.00980665,-11.28745415
7.339799880981445,0.514381593879691,2.530412737998195,-0.00980665,-11.32668075
7.369451999664307,0.5180953068716341,2.5745129591983757,-0.00980665,-11.365907349999999
