Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),"Actual Airspeed (m/s), Horisontal Distance (m)"
6.203990936279297,40.0,0.1398928111125528,22.497,16.139892811112553,17.00135612487793,40.13989281111255
6.30516791343689,40.0,1.9548237508536914,22.497,17.95482375085369,17.00135612487793,41.95482375085369
6.406444072723389,40.0,-1.2297286799139897,22.835,14.77027132008601,17.185583114624023,38.576368442779625
6.508575677871704,40.0,0.41426260810015947,22.835,16.41426260810016,17.185583114624023,40.41426260810016
6.610028266906738,40.0,2.232784646186097,22.835,18.232784646186097,17.185583114624023,42.2327846461861
6.711986780166626,40.0,-0.8301297723950825,23.232,15.169870227604918,17.00716209411621,38.94061189359266
6.8150529861450195,40.0,0.7823725238127679,23.232,16.782372523812768,17.00716209411621,40.78237252381277
6.9173383712768555,40.0,-2.2169943413157185,23.65,14.0,16.71491241455078,37.52812439496768
7.019887208938599,40.0,-0.6044425027585163,23.65,15.395557497241484,16.71491241455078,39.395557497241484
7.121276140213013,40.0,1.240499964561863,23.65,17.240499964561863,16.71491241455078,41.24049996456186
7.2227418422698975,40.0,-3.7260371180416314,24.077,14.0,16.731815338134766,35.99765095338435
7.324319124221802,40.0,-2.1042630225495245,24.077,14.0,16.731815338134766,37.895736977450476
7.42552638053894,40.0,-0.2324008134140172,24.077,15.767599186585983,16.731815338134766,39.76759918658598
7.527275562286377,40.0,-3.2419956493312867,24.482,14.0,16.409299850463867,36.4948392083563
7.629737377166748,40.0,-1.6050260012485538,24.482,14.394973998751446,16.409299850463867,38.394973998751446
7.731862783432007,40.0,0.2690181749668099,24.482,16.26901817496681,16.409299850463867,40.26901817496681
7.833857774734497,40.0,-2.532772124670771,24.841,14.0,15.968008041381836,37.23480693735161
7.936162948608398,40.0,-0.8676052700147849,24.841,15.132394729985215,15.968008041381836,39.132394729985215
8.037851095199585,40.0,-3.4517027450477826,25.127,14.0,15.008574485778809,36.35604137191435
8.139493942260742,40.0,-1.7267275535259898,25.127,14.27327244647401,15.008574485778809,38.27327244647401
8.240898847579956,40.0,0.16272003095227916,25.127,16.16272003095228,15.008574485778809,40.16272003095228
8.342559337615967,40.0,-2.1706665963895517,25.325,14.0,14.346405982971191,37.69958951714882
8.445394277572632,40.0,-0.3986501062232719,25.325,15.601349893776728,14.346405982971191,39.60134989377673
8.548053979873657,40.0,1.4776305240862584,25.325,17.47763052408626,14.346405982971191,41.47763052408626
8.650126457214355,40.0,-0.6291725878359884,25.423,15.370827412164012,13.432934761047363,39.308813606091
8.751459121704102,40.0,-0.6911863939089997,25.423,15.308813606091,13.432934761047363,39.308813606091
8.853213548660278,40.0,-2.673251475943964,25.421,14.0,12.978364944458008,37.32808491441959
8.955086708068848,40.0,-0.7626438937274642,25.421,15.237356106272536,12.978364944458008,39.237356106272536
9.05644965171814,40.0,1.120230566127816,25.421,17.120230566127816,12.978364944458008,41.120230566127816
9.15791630744934,40.0,-0.7301840534084576,25.329,15.269815946591542,12.431086540222168,39.32809586643085
9.260096311569214,40.0,1.2078576668202103,25.329,17.20785766682021,12.431086540222168,41.20785766682021
9.361696481704712,40.0,-0.5738721830420701,25.156,15.42612781695793,12.22584342956543,39.53463519041378
9.463150024414062,40.0,1.4081930182467204,25.156,17.40819301824672,12.22584342956543,41.40819301824672
9.564423322677612,40.0,3.2597801152529087,25.156,19.25978011525291,12.22584342956543,43.25978011525291
9.666451930999756,40.0,1.4528590904598815,24.929,17.45285909045988,12.31923770904541,41.58714827652315
9.768000364303589,40.0,3.432495776938289,24.929,19.43249577693829,12.31923770904541,43.43249577693829
9.869529724121094,40.0,5.259159669206582,24.929,20.0,12.31923770904541,45.25915966920658
9.97097396850586,40.0,3.310816603393711,24.674,19.31081660339371,12.621525764465332,43.453777739717914
10.07222604751587,30.0,15.275819239502134,24.674,20.0,12.621525764465332,45.275819239502134
10.173479557037354,30.0,17.08171484595067,24.674,20.0,12.621525764465332,47.08171484595067
10.27591061592102,30.0,14.739110143748405,24.437,20.0,13.946182250976562,44.86646591224287
10.3778715133667,30.0,14.866465912242873,24.437,20.0,13.946182250976562,44.86646591224287
10.480352401733398,30.0,12.055619898028809,24.295,20.0,14.998881340026855,42.13619333788324
10.58168888092041,30.0,13.964310990235965,24.295,20.0,14.998881340026855,43.964310990235965
10.68326735496521,30.0,15.775337788594022,24.295,20.0,14.998881340026855,45.77533778859402
10.784899950027466,30.0,12.638442434465226,24.313,20.0,16.44582748413086,42.628383845006425
10.889289140701294,30.0,14.452071916377875,24.313,20.0,16.44582748413086,44.452071916377875
10.990770816802979,30.0,16.259197388804722,24.313,20.0,16.44582748413086,46.25919738880472
11.09219741821289,30.0,12.887969781601917,24.523,20.0,17.186193466186523,42.77059728350306
11.195045709609985,30.0,14.59666826069487,24.523,20.0,17.186193466186523,44.59666826069487
11.296834468841553,30.0,11.1114272988819,24.909,20.0,17.879474639892578,40.88323938426665
11.398380279541016,30.0,12.736135462556682,24.909,20.0,17.879474639892578,42.73613546255668
11.499890804290771,30.0,14.56943283250962,24.909,20.0,17.879474639892578,44.56943283250962
11.601235389709473,30.0,11.044478422097328,25.432,20.0,18.110336303710938,40.72865018561274
11.704064846038818,30.0,12.59352297121697,25.432,20.0,18.110336303710938,42.59352297121697
11.80537748336792,30.0,12.59352297121697,25.432,20.0,18.110336303710938,42.59352297121697
11.907835006713867,30.0,9.031637409326436,26.046,20.0,18.181880950927734,38.63224905248374
12.00941801071167,30.0,10.536836384537239,26.046,20.0,18.181880950927734,40.53683638453724
12.11137843132019,30.0,12.416253937693796,26.046,20.0,18.181880950927734,42.416253937693796
12.213971614837646,30.0,8.90544993871162,26.706,20.0,18.104232788085938,38.4636362676957
12.316754341125488,30.0,10.385232353371379,26.706,20.0,18.104232788085938,40.38523235337138
12.418124437332153,30.0,6.859847740939948,27.375,20.0,17.878646850585938,36.37458489777273
12.519530534744263,30.0,8.346000914785932,27.375,20.0,17.878646850585938,38.34600091478593
12.621398448944092,30.0,10.284490847290556,27.375,20.0,17.878646850585938,40.284490847290556
12.722754001617432,30.0,6.823306369454912,28.026,20.0,17.674081802368164,36.33888827384155
12.824904918670654,30.0,8.327240950552962,28.026,20.0,17.674081802368164,38.32724095055296
12.92617654800415,30.0,4.885735122712518,28.636,20.0,17.378707885742188,34.39529466441679
13.027562618255615,30.0,6.439279261354677,28.636,20.0,17.378707885742188,36.43927926135468
13.128854751586914,30.0,8.441187654028738,28.636,20.0,17.378707885742188,38.44118765402874
13.23019003868103,30.0,2.9548739357540086,29.194,18.95487393575401,17.217933654785156,32.46983609631313
13.331781148910522,30.0,4.576570299183153,29.194,20.0,17.217933654785156,34.57657029918315
13.433411359786987,30.0,6.632051923981841,29.194,20.0,17.217933654785156,36.63205192398184
13.535265922546387,30.0,3.318421378927141,29.683,19.31842137892714,16.655033111572266,32.890664179729626
13.63655710220337,30.0,5.0012782919231995,29.683,20.0,16.655033111572266,35.0012782919232
13.738083124160767,30.0,1.8511283274851102,30.083,17.85112832748511,16.133861541748047,31.47970736417231
13.840072631835938,30.0,3.6421587034447285,30.083,19.64215870344473,16.133861541748047,33.64215870344473
13.941934585571289,30.0,5.745443981073379,30.083,20.0,16.133861541748047,35.74544398107338
14.043526887893677,30.0,2.727055558324409,30.4,18.72705555832441,15.583148002624512,32.4374995108694
14.145312547683716,30.0,4.58245900879254,30.4,20.0,15.583148002624512,34.58245900879254
14.246482133865356,30.0,6.671796035334097,30.4,20.0,15.583148002624512,36.6717960353341
14.34838604927063,30.0,3.7339304576616357,30.636,19.733930457661636,15.281563758850098,33.52312825680729
14.449583768844604,30.0,5.6458897259054766,30.636,20.0,15.281563758850098,35.64588972590548
14.55129337310791,30.0,2.5842517343718825,30.799,18.584251734371882,15.117754936218262,32.432638438599426
14.652973413467407,30.0,4.590215896921791,30.799,20.0,15.117754936218262,34.59021589692179
14.75410008430481,30.0,6.690722157569255,30.799,20.0,15.117754936218262,36.690722157569255
14.855537176132202,30.0,3.5728212732436546,30.91,19.572821273243655,15.269137382507324,33.47224505833395
14.957290410995483,30.0,3.4722450583339466,30.91,19.472245058333947,15.269137382507324,33.47224505833395
15.059172868728638,30.0,5.60452106956982,30.91,20.0,15.269137382507324,35.60452106956982
15.160773992538452,30.0,2.3007803732107632,30.994,18.300780373210763,15.577797889709473,32.221438774803296
15.262024641036987,30.0,4.391234700838183,30.994,20.0,15.577797889709473,34.39123470083818
15.363253593444824,30.0,6.50221895695806,30.994,20.0,15.577797889709473,36.50221895695806
15.464971542358398,30.0,3.2626828714665166,31.069,19.262682871466517,15.624570846557617,33.19372450942726
15.567453861236572,30.0,5.338286425703593,31.069,20.0,15.624570846557617,35.33828642570359
15.668886423110962,30.0,2.182684523547131,31.139,18.18268452354713,15.602906227111816,32.116005715875694
15.770250797271729,30.0,4.293507232340566,31.139,20.0,15.602906227111816,34.293507232340566
15.87158727645874,30.0,6.41113168126499,31.139,20.0,15.602906227111816,36.41113168126499
15.973327398300171,30.0,3.009283071748307,31.22,19.009283071748307,15.892654418945312,32.93386478855479
16.074889183044434,30.0,5.090262179087922,31.22,20.0,15.892654418945312,35.09026217908792
16.176578283309937,30.0,7.190490810041453,31.22,20.0,15.892654418945312,37.19049081004145
16.277873277664185,30.0,1.4210813063558412,31.327,17.42108130635584,16.510730743408203,31.316042876784806
16.37924361228943,30.0,3.524338495582036,31.327,19.524338495582036,16.510730743408203,33.524338495582036
16.480802059173584,30.0,-0.2706964830941523,31.471,15.729303516905848,16.665409088134766,29.579161847495108
16.583560705184937,30.0,1.8518794810547732,31.471,17.851879481054773,16.665409088134766,31.851879481054773
16.685138463974,30.0,4.04815258159811,31.471,20.0,16.665409088134766,34.04815258159811
16.786383628845215,30.0,0.40178292196710785,31.645,16.401782921967108,16.46054458618164,30.223389300910828
16.887897491455078,30.0,2.4792304080647227,31.645,18.479230408064723,16.46054458618164,32.47923040806472
16.989495277404785,30.0,4.662178405738032,31.645,20.0,16.46054458618164,34.66217840573803
17.09092688560486,30.0,1.2437483494050525,31.827,17.243748349405053,16.20615005493164,31.06114336145646
17.193652153015137,30.0,3.294669363412517,31.827,19.294669363412517,16.20615005493164,33.29466936341252
17.295441150665283,30.0,-0.15865912759818812,32.004,15.841340872401812,15.920402526855469,29.654299149750265
17.39897084236145,30.0,1.9436772471928485,32.004,17.94367724719285,15.920402526855469,31.94367724719285
17.501142978668213,30.0,4.154628250961643,32.004,20.0,15.920402526855469,34.15462825096164
17.603044033050537,30.0,-1.4675750526431734,32.162,14.532424947356827,15.760982513427734,28.3568814466004
17.704687118530273,30.0,0.7033949083903934,32.162,16.703394908390393,15.760982513427734,30.703394908390393
17.806157112121582,30.0,2.9606318074057043,32.162,18.960631807405704,15.760982513427734,32.960631807405704
17.907416343688965,30.0,-0.3680225924434879,32.296,15.631977407556512,15.531662940979004,29.488054413303356
18.009174823760986,30.0,1.7944306197691269,32.296,17.794430619769127,15.531662940979004,31.794430619769127
18.110546350479126,30.0,4.019778672030718,32.296,20.0,15.531662940979004,34.01977867203072
18.213175296783447,30.0,0.8524541952576605,32.405,16.85245419525766,15.39133358001709,30.73965128088593
18.315059423446655,30.0,3.0040884958960277,32.405,19.004088495896028,15.39133358001709,33.00408849589603
18.417114734649658,30.0,-0.13973511223775148,32.489,15.860264887762249,15.188855171203613,29.770202605412802
18.51976251602173,30.0,2.072890934428642,32.489,18.072890934428642,15.188855171203613,32.07289093442864
18.620956420898438,30.0,4.295695933936926,32.489,20.0,15.188855171203613,34.295695933936926
18.722551345825195,30.0,1.1163800646690767,32.553,17.116380064669077,15.1934232711792,31.050408376202316
18.825835704803467,30.0,3.3091723295197255,32.553,19.309172329519726,15.1934232711792,33.309172329519726
18.927173376083374,30.0,5.4963817751183655,32.553,20.0,15.1934232711792,35.496381775118365
19.028682708740234,30.0,0.04348342724552268,32.608,16.043483427245523,15.256221771240234,29.984660102178523
19.129687547683716,30.0,2.283596719744267,32.608,18.283596719744267,15.256221771240234,32.28359671974427
19.23167109489441,30.0,-1.0758057458378225,32.655,14.924194254162177,15.277769088745117,28.871902816622736
19.33319592475891,30.0,1.216089172922949,32.655,17.21608917292295,15.277769088745117,31.21608917292295
19.434639930725098,30.0,3.4726863456596604,32.655,19.47268634565966,15.277769088745117,33.47268634565966
19.53692388534546,30.0,0.11303317950342517,32.708,16.113033179503425,15.321585655212402,30.05630396888271
19.638526916503906,30.0,2.35618321465153,32.708,18.35618321465153,15.321585655212402,32.35618321465153
19.739861726760864,30.0,4.577201058736847,32.708,20.0,15.321585655212402,34.57720105873685
19.841678857803345,30.0,1.336147422658783,32.761,17.336147422658783,15.28094482421875,31.281546609696335
19.942936420440674,30.0,1.2815466096963348,32.761,17.281546609696335,15.28094482421875,31.281546609696335
20.044442415237427,30.0,3.5395598422556205,32.761,19.53955984225562,15.28094482421875,33.53955984225562
20.14579153060913,30.0,0.16084938228466683,32.821,16.160849382284667,15.403413772583008,30.096503375988075
20.247040033340454,30.0,2.39900627957293,32.821,18.39900627957293,15.403413772583008,32.39900627957293
20.348522663116455,30.0,4.6224025337284615,32.821,20.0,15.403413772583008,34.62240253372846
20.449772596359253,30.0,1.4094914990200067,32.888,17.409491499020007,15.363801956176758,31.340356941601833
20.551265478134155,30.0,3.6007559100869386,32.888,19.60075591008694,15.363801956176758,33.60075591008694
20.65258479118347,30.0,3.6007559100869386,32.888,19.60075591008694,15.363801956176758,33.60075591008694
20.753784656524658,30.0,0.2507979679311134,32.958,16.250797967931113,15.47664737701416,30.175631852482976
20.855564832687378,30.0,2.480174848492254,32.958,18.480174848492254,15.47664737701416,32.480174848492254
20.957056522369385,30.0,4.7055300452293025,32.958,20.0,15.47664737701416,34.7055300452293
21.058553457260132,30.0,1.0736726141803565,33.053,17.073672614180357,15.90955638885498,30.97407439671543
21.16007924079895,30.0,3.2529701245642,33.053,19.2529701245642,15.90955638885498,33.2529701245642
21.261464595794678,30.0,5.457662305453475,33.053,20.0,15.90955638885498,35.457662305453475
21.36291742324829,30.0,1.5590988656352494,33.191,17.55909886563525,16.743925094604492,31.41603936225793
21.46441674232483,30.0,1.41603936225793,33.191,17.41603936225793,16.743925094604492,31.41603936225793
21.565728664398193,30.0,-3.0686423074376705,33.4,14.0,17.400104522705078,26.67547840554573
21.668029069900513,30.0,-0.8503043745452779,33.4,15.149695625454722,17.400104522705078,29.149695625454722
21.770580053329468,30.0,1.5110681977438887,33.4,17.51106819774389,17.400104522705078,31.51106819774389
21.87178063392639,30.0,-3.2449223076371716,33.7,14.0,18.12637710571289,26.381663752014784
21.973339319229126,30.0,-1.1161111456788468,33.7,14.883888854321153,18.12637710571289,28.883888854321153
22.07520294189453,30.0,1.2679539671325344,33.7,17.267953967132534,18.12637710571289,31.267953967132534
22.177058696746826,30.0,-3.2357663969997965,34.062,14.0,17.912216186523438,26.308589402626012
22.279026985168457,30.0,-1.169539154935073,34.062,14.830460845064927,17.912216186523438,28.830460845064927
22.38156247138977,30.0,-1.169539154935073,34.062,14.830460845064927,17.912216186523438,28.830460845064927
22.483336210250854,30.0,-5.467903406034402,34.432,14.0,17.005718231201172,24.01741416755055
22.585034608840942,30.0,-3.308045012303907,34.432,14.0,17.005718231201172,26.691954987696093
22.686566591262817,30.0,-0.7903475574619776,34.432,15.209652442538022,17.005718231201172,29.209652442538022
22.789437294006348,30.0,-4.743466386801959,34.768,14.0,16.37803840637207,24.798464673334166
22.89093518257141,30.0,-2.5606694063134725,34.768,14.0,16.37803840637207,27.439330593686527
22.99325132369995,30.0,-6.386192700077171,35.043,14.0,15.494961738586426,23.209434939220063
23.094528913497925,30.0,-4.029939174106598,35.043,14.0,15.494961738586426,25.970060825893402
23.19591736793518,30.0,-1.4460282064523433,35.043,14.553971793547657,15.494961738586426,28.553971793547657
23.29854464530945,30.0,-4.955820111097783,35.239,14.0,14.961716651916504,24.7714318178763
23.399876594543457,30.0,-5.2285681821236984,35.239,14.0,14.961716651916504,24.7714318178763
23.501097202301025,30.0,-2.5637419841825277,35.239,14.0,14.961716651916504,27.436258015817472
23.602717876434326,30.0,-5.972733533292413,35.353,14.0,14.329399108886719,23.861506361966562
23.70404553413391,30.0,-3.4081670950663536,35.353,14.0,14.329399108886719,26.591832904933646
23.806068658828735,30.0,-0.8452623857122212,35.353,15.154737614287779,14.329399108886719,29.15473761428778
23.907577514648438,30.0,-3.988703216998502,35.39,14.0,14.014070510864258,25.961617617810028
24.009477376937866,30.0,-1.4385415654398024,35.39,14.561458434560198,14.014070510864258,28.561458434560198
24.110930919647217,30.0,1.026235407305947,35.39,17.026235407305947,14.014070510864258,31.026235407305947
24.21241569519043,30.0,-1.9052966862919725,35.36,14.094703313708028,13.703911781311035,28.131940108802965
24.313892126083374,30.0,-1.868059891197035,35.36,14.131940108802965,13.703911781311035,28.131940108802965
24.41559934616089,30.0,-4.97529382512959,35.277,14.0,13.590522766113281,25.139990257328996
24.517399072647095,30.0,-2.2166008539310873,35.277,14.0,13.590522766113281,27.783399146068913
24.618995904922485,30.0,0.2809260582726232,35.277,16.280926058272623,13.590522766113281,30.280926058272623
24.72038507461548,30.0,-2.6369212766161922,35.157,14.0,13.549253463745117,27.514995133964685
24.82233214378357,30.0,0.020898408899348908,35.157,16.02089840889935,13.549253463745117,30.02089840889935
24.923982620239258,30.0,2.412231985068594,35.157,18.412231985068594,13.549253463745117,32.412231985068594
25.025573253631592,30.0,-0.448036249256635,35.016,15.551963750743365,13.604552268981934,29.716621519366054
25.12779688835144,30.0,2.1153577825762397,35.016,18.11535778257624,13.604552268981934,32.11535778257624
25.229695796966553,30.0,4.421415915063562,35.016,20.0,13.604552268981934,34.42141591506356
25.33128809928894,30.0,1.5001190190498654,34.876,17.500119019049865,14.0350923538208,31.65293000994232
25.43301033973694,30.0,1.6529300099423203,34.876,17.65293000994232,14.0350923538208,31.65293000994232
25.534149169921875,30.0,-1.845194291421084,34.768,14.154805708578916,14.77199935913086,28.28623263157941
25.635457754135132,30.0,0.7387770738747399,34.768,16.73877707387474,14.77199935913086,30.73877707387474
25.736984252929688,30.0,3.0870508235825227,34.768,19.087050823582523,14.77199935913086,33.08705082358252
25.839523553848267,30.0,-0.8062072172537995,34.744,15.1937927827462,16.112220764160156,29.221957241805764
25.941365480422974,30.0,1.6314951132724325,34.744,17.631495113272432,16.112220764160156,31.631495113272432
26.04322576522827,30.0,3.945533404042031,34.744,19.94553340404203,16.112220764160156,33.94553340404203
26.144542455673218,30.0,-0.2931054132907711,34.848,15.706894586709229,16.97881507873535,29.586514799581483
26.245878219604492,30.0,1.9844618389532869,34.848,17.984461838953287,16.97881507873535,31.984461838953287
26.347274780273438,30.0,1.9844618389532869,34.848,17.984461838953287,16.97881507873535,31.984461838953287
26.44972252845764,30.0,-2.7595684635983595,35.107,14.0,18.12487030029297,26.910433019358585
26.551194667816162,30.0,-0.5545073747312586,35.107,15.445492625268741,18.12487030029297,29.44549262526874
26.6532621383667,30.0,1.8594055734683899,35.107,17.85940557346839,18.12487030029297,31.85940557346839
26.75523829460144,30.0,-3.207638690027917,35.521,14.0,18.728435516357422,26.248582296270573
26.856383800506592,30.0,-1.1620657350744636,35.521,14.837934264925536,18.728435516357422,28.837934264925536
26.957862615585327,30.0,-6.5462943642324305,36.054,14.0,18.867202758789062,22.63710478504783
27.059308290481567,30.0,-4.506705096875763,36.054,14.0,18.867202758789062,25.493294903124237
27.16083574295044,30.0,-1.8486818433121535,36.054,14.151318156687847,18.867202758789062,28.151318156687847
27.262928009033203,30.0,-7.002441447261916,36.638,14.0,18.47866439819336,22.06799065131705
27.36432147026062,30.0,-7.93200934868295,36.638,14.0,18.47866439819336,22.06799065131705
27.466087102890015,30.0,-4.998189490241959,36.638,14.0,18.47866439819336,25.00181050975804
27.567433834075928,30.0,-10.112914055209977,37.198,14.0,17.329551696777344,18.833099250401265
27.66964626312256,30.0,-7.8803339008285285,37.198,14.0,17.329551696777344,22.11966609917147
27.771716117858887,30.0,-4.920273402429295,37.198,14.0,17.329551696777344,25.079726597570705
27.873239278793335,30.0,-9.461526032704608,37.681,14.0,16.4428768157959,19.650089971938318
27.975682497024536,30.0,-7.124308263872685,37.681,14.0,16.4428768157959,22.875691736127315
28.077167510986328,30.0,-4.201016188095487,37.681,14.0,16.4428768157959,25.798983811904513
28.178864002227783,30.0,-8.170414759885894,38.058,14.0,15.163773536682129,21.17401966456552
28.280576944351196,30.0,-5.732654105962244,38.058,14.0,15.163773536682129,24.267345894037756
28.3823504447937,30.0,-13.12085568674469,38.312,14.0,14.395017623901367,16.30188249091801
28.48364567756653,30.0,-9.997226307655186,38.312,14.0,14.395017623901367,20.002773692344814
28.585580110549927,30.0,-6.770932113237031,38.312,14.0,14.395017623901367,23.22906788676297
28.686827659606934,30.0,-10.36665357341726,38.44,14.0,13.40217113494873,19.38470830077691
28.788170337677002,30.0,-7.313181708995394,38.44,14.0,13.40217113494873,22.686818291004606
28.89119553565979,30.0,-4.334155199795163,38.44,14.0,13.40217113494873,25.665844800204837
28.99282431602478,30.0,-7.365440413064274,38.447,14.0,12.883426666259766,22.62281588782757
29.09423542022705,30.0,-4.392514174506914,38.447,14.0,12.883426666259766,25.607485825493086
29.195454835891724,30.0,-1.6307575208444653,38.447,14.369242479155535,12.883426666259766,28.369242479155535
29.297088384628296,30.0,-7.2337312094273045,38.347,14.0,12.304606437683105,22.93221303417105
29.39855933189392,30.0,-4.114384476616834,38.347,14.0,12.304606437683105,25.885615523383166
29.500229120254517,30.0,-1.3754852551022978,38.347,14.624514744897702,12.304606437683105,28.624514744897702
29.60141110420227,30.0,-3.9843756579493466,38.158,14.0,12.171318054199219,26.288604278407373
29.702892303466797,30.0,-1.006627773035273,38.158,14.993372226964727,12.171318054199219,28.993372226964727
