Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
12.278613328933716,45.0,-1.8587485978593108,21.305,14.14125140214069,16.523860931396484,43.14125140214069
12.479927778244019,45.0,1.3409564271713421,21.305,17.340956427171342,16.523860931396484,46.34095642717134
12.681396722793579,45.0,0.47999437428841674,21.314,16.479994374288417,15.808856010437012,45.47999437428842
12.88261866569519,45.0,-0.17016799959429818,21.301,15.829832000405702,15.050546646118164,44.8298320004057
13.083827018737793,45.0,-0.7426673184064754,21.256,15.257332681593525,15.291828155517578,44.257332681593525
13.2849280834198,45.0,2.4570377056602837,21.256,18.457037705660284,15.291828155517578,47.457037705660284
13.486533880233765,45.0,1.8401595325428417,21.183,17.84015953254284,15.030669212341309,46.84015953254284
13.687748908996582,45.0,1.3675127193577268,21.075,17.367512719357727,14.550196647644043,46.36751271935773
13.8894944190979,45.0,0.7950134613604689,20.931,16.79501346136047,15.483933448791504,45.79501346136047
14.09054946899414,45.0,0.011714576307525704,20.782,16.011714576307526,16.219135284423828,45.011714576307526
14.291808128356934,45.0,3.211419598544829,20.782,19.21141959854483,16.219135284423828,48.21141959854483
14.49304485321045,45.0,2.4614048929581784,20.653,18.46140489295818,15.575385093688965,47.46140489295818
14.6944739818573,45.0,1.8667162634559276,20.548,17.866716263455928,15.139406204223633,46.86671626345593
14.895975112915039,45.0,1.2387435010152714,20.457,17.23874350101527,16.123594284057617,46.23874350101527
15.097040891647339,45.0,4.438448523698995,20.457,20.0,16.123594284057617,49.438448523698995
15.2980318069458,45.0,3.4554448024083655,20.389,19.455444802408365,17.4074764251709,48.455444802408365
15.499231338500977,45.0,0.6285048003794245,20.377,16.628504800379424,17.95806121826172,45.628504800379424
15.700024127960205,45.0,-0.765003432384681,20.453,15.234996567615319,18.90732192993164,44.23499656761532
15.90102481842041,45.0,-2.347121837923133,20.637,14.0,19.196882247924805,42.65287816207687
16.102058172225952,45.0,0.8525831833474768,20.637,16.852583183347477,19.196882247924805,45.85258318334748
16.303061962127686,45.0,-0.5963985747288376,20.905,15.403601425271162,18.061357498168945,44.40360142527116
16.504337072372437,45.0,-1.723633485109353,21.199,14.276366514890647,16.871675491333008,43.27636651489065
16.705427646636963,45.0,-2.5845951436404278,21.464,14.0,15.883132934570312,42.41540485635957
16.906532049179077,45.0,0.6151098773663222,21.464,16.615109877366322,15.883132934570312,45.61510987736632
17.107654571533203,45.0,-0.04614684092240395,21.659,15.953853159077596,14.995431900024414,44.953853159077596
17.30874538421631,45.0,-0.4744144668768655,21.756,15.525585533123134,14.275469779968262,44.525585533123134
17.510504722595215,45.0,-0.8139243360557415,21.751,15.186075663944258,14.544817924499512,44.18607566394426
17.711981296539307,45.0,-1.3087602295241538,21.664,14.691239770475846,14.763885498046875,43.691239770475846
17.91336178779602,45.0,1.8909447889493478,21.664,17.890944788949348,14.763885498046875,46.89094478894935
18.114583730697632,45.0,1.4959613720132552,21.511,17.495961372013255,14.167451858520508,46.495961372013255
18.315839529037476,45.0,1.200830428756511,21.304,17.20083042875651,14.026358604431152,46.20083042875651
18.517056465148926,45.0,0.7614681793671281,21.052,16.761468179367128,15.335959434509277,45.76146817936713
18.718392372131348,45.0,-0.03292500038784141,20.79,15.967074999612159,16.40201187133789,44.96707499961216
18.920028686523438,45.0,3.166780019086481,20.79,19.16678001908648,16.40201187133789,48.16678001908648
19.12125587463379,45.0,2.328007994529216,20.572,18.328007994529216,15.898178100585938,47.328007994529216
19.322531938552856,45.0,1.6889409016531047,20.416,17.688940901653105,15.368803024291992,46.688940901653105
19.524380207061768,45.0,0.9833055274992617,20.298,16.98330552749926,16.20798683166504,45.98330552749926
19.725549459457397,45.0,4.183010544592847,20.298,20.0,16.20798683166504,49.18301054459285
19.926531314849854,45.0,3.166723118887475,20.222,19.166723118887475,17.476701736450195,48.166723118887475
20.12745976448059,45.0,1.8175942164718393,20.212,17.81759421647184,18.56647491455078,46.81759421647184
20.328682899475098,45.0,0.2798551580432118,20.309,16.279855158043212,19.352731704711914,45.27985515804321
20.52992272377014,45.0,-1.3466416012029896,20.526,14.65335839879701,19.085752487182617,43.65335839879701
20.73105764389038,45.0,1.8530634140519098,20.526,17.85306341405191,19.085752487182617,46.85306341405191
20.932257652282715,45.0,0.459555739993732,20.823,16.459555739993732,17.812808990478516,45.45955573999373
21.13312578201294,45.0,-2.25643649948406,21.134,14.0,16.653980255126953,42.74356350051594
21.334641218185425,45.0,-3.1284924394948916,21.404,14.0,16.107101440429688,41.87150756050511
21.535691499710083,45.0,-4.011643073406361,21.616,14.0,16.146089553833008,40.98835692659364
21.736995220184326,45.0,-0.8119380585024274,21.616,15.188061941497573,16.146089553833008,44.18806194149757
21.93805503845215,45.0,-1.5508573530111178,21.753,14.449142646988882,15.285568237304688,43.44914264698888
22.139383792877197,45.0,-2.1011664497282183,21.801,14.0,14.50418472290039,42.89883355027178
22.340693712234497,45.0,-2.4295812011225095,21.757,14.0,13.903009414672852,42.57041879887749
22.542099952697754,45.0,0.7701238121120255,21.757,16.770123812112026,13.903009414672852,45.770123812112026
