Time (s),Pitch Command (deg),Throttle Command,Lateral Offset (m),Altitude (m),Airspeed (m/s)
23.11757469177246,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.12805676460266,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.13850212097168,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.149144411087036,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.15962505340576,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.170080184936523,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.1809139251709,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.19156813621521,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.202128887176514,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.21262836456299,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.223074197769165,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.23367714881897,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.244291305541992,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.25479030609131,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.265522480010986,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.27604842185974,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.286508321762085,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.29701042175293,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.30748152732849,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.31822109222412,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.3286771774292,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.33915400505066,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.349658012390137,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.360292196273804,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.3707377910614,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.381262063980103,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.391695976257324,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.402132749557495,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.412738800048828,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.42327380180359,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.433752298355103,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.444209098815918,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.454686164855957,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.465280771255493,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.475817680358887,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.486353874206543,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.496834754943848,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.507307291030884,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.51794171333313,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.528459787368774,14.999999999999998,0.7,4.7804404241458585,67.01,20.80723762512207
23.538899660110474,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.54960823059082,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.56011128425598,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.57062315940857,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.581222534179688,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.591694116592407,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.60223937034607,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.612653970718384,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.623223066329956,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.63379192352295,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.64426565170288,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.65472102165222,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.665223836898804,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.67585587501526,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.686633348464966,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.697054147720337,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.707522869110107,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.718034744262695,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.72852373123169,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.739088773727417,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.749866008758545,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.76027822494507,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.770753860473633,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.78136420249939,14.999999999999998,0.7,4.907676481317641,68.749,20.725706100463867
23.791844606399536,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.802244901657104,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.81276535987854,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.823221921920776,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.83367156982422,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.84413242340088,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.854665756225586,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.865134477615356,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.87567377090454,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.88628339767456,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.896738290786743,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.907346725463867,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.917866468429565,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.92840600013733,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.93890690803528,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.949389219284058,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.959863424301147,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.970308780670166,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.98094940185547,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
23.99150037765503,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
24.001964330673218,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
24.012415647506714,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
24.023101091384888,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
24.033605575561523,14.999999999999998,0.7,5.025824249244952,70.489,20.680147171020508
24.044074773788452,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.054659843444824,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.0650851726532,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.075617790222168,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.086145162582397,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.09664511680603,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.10713243484497,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.11760711669922,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.12817358970642,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.13866138458252,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.149338960647583,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.15984606742859,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.170296669006348,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.18083381652832,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.191311359405518,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.201746940612793,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.212183237075806,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.22264552116394,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.233092784881592,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.243542671203613,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.25405263900757,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.26449155807495,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.27499508857727,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.285500049591064,14.999999999999998,0.7,5.143972017172261,72.229,20.61128044128418
24.2961745262146,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.306690454483032,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.317333698272705,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.327775239944458,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.338263750076294,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.348655700683594,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.359130144119263,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.369657039642334,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.38013482093811,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.39078688621521,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.401274919509888,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.411699771881104,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.422340631484985,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.432802438735962,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.443333387374878,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.453893423080444,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.464370012283325,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.474910259246826,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.485486268997192,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.495944023132324,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.506398677825928,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.51687479019165,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.527382612228394,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.53783893585205,14.999999999999998,0.7,5.262119782516524,73.972,20.568408966064453
24.54832673072815,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.558651208877563,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.569111824035645,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.579583168029785,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.590010166168213,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.600478887557983,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.611111164093018,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.62161421775818,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.632145643234253,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.642648220062256,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.653240203857422,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
24.663749933242798,14.999999999999998,0.7,5.380267550443833,75.702,20.507339477539062
